place_id,name,type,lat,lng,rating,user_ratings_total,price_level,vicinity,city,collected_at
ChIJ-cwtjZTGhkcRJLIkxr-V0bs,Farmacia Ambrosiana,pharmacy,45.4730054,9.2142304,3.5,33.0,,"Viale Regina Giovanna, 42 angolo Piazza Maria Adelaide Di Savoia, angolo, Via Nino Bixio, Milano",milan,2026-02-03T22:22:09.881872
ChIJb-ugk5TGhkcRjB7VUKKLyHc,Kappa Sistemi Srl,pharmacy,45.47338269999999,9.214448500000001,,,,"Piazza Maria Adelaide di Savoia, 5, Milano",milan,2026-02-03T22:22:09.881877
ChIJw3WewsfHhkcRCNhlHmOpyOI,Farmacia Umanitaria - Farmacie Stilo Milano,pharmacy,45.47511300000001,9.213287,3.5,37.0,,"Via Achille Maiocchi, 14, Milano",milan,2026-02-03T22:22:09.881881
ChIJCXudwfLGhkcR3ulO97JP9QE,Farmacia Viale Romagna,pharmacy,45.4724005,9.2234344,4.5,27.0,,"Viale Romagna, 25, Milano",milan,2026-02-03T22:22:09.993283
ChIJOb3QzuzGhkcRyTJavj78BFs,Regalia Dr. Alessandra,pharmacy,45.4749828,9.217622600000002,,,,"Via Amedeo D'Aosta, 9, Milano",milan,2026-02-03T22:22:09.993300
ChIJgXTVNYvGhkcRkJErLneybSI,Tamoil,pharmacy,45.4735951,9.228886,3.4,66.0,,"Via Sandro Botticelli, 23/A, Milano",milan,2026-02-03T22:22:10.104408
ChIJqzce6fLGhkcRZmxv_4ZalL4,BENU Farmacia Milano N. 3,pharmacy,45.47534830000001,9.224109099999998,4.2,26.0,,"Viale Romagna, 58, Milano",milan,2026-02-03T22:22:10.104444
ChIJiaTOKvXGhkcRkaBLPnKR6yE,Farmacia Rossetto,pharmacy,45.4736991,9.230566099999999,3.7,51.0,,"Piazzale Paolo Gorini, 14, Milano",milan,2026-02-03T22:22:10.104449
ChIJ3To2d2DGhkcRljUl__U_O5A,Lafarmacia. Città Studi,pharmacy,45.4731097,9.235222700000001,4.2,53.0,,"Largo Oreste Murani, 2, Milano",milan,2026-02-03T22:22:10.218614
ChIJOer7bIDrhkcR84lC3HovKQE,Parafarmacia ÈQUI Settimo Milanese,pharmacy,45.4788333,9.061805599999998,4.0,6.0,,"Via Reiss Romoli, 16, Settimo Milanese",milan,2026-02-03T22:22:11.771128
ChIJv3lBqwjqhkcRP-O42P6aiI8,BENU Farmacia Milano N. 6,pharmacy,45.47662589999999,9.0886587,4.2,34.0,,"Piazza Giosia Monti, 9, Milano",milan,2026-02-03T22:22:11.990746
ChIJ_eq4hnTBhkcRbmSvhFWU3Pw,Farmacia Manelli - Tripharma,pharmacy,45.4783237,9.147332399999998,4.5,53.0,,"Via Guglielmo Silva, 39, Milano",milan,2026-02-03T22:22:13.649167
ChIJxaR-B7zBhkcRGsNFJ0qVuOA,BENU Salute Milano Citylife,pharmacy,45.4781147,9.1564202,3.6,62.0,,"Piazza Tre Torri, 1L, Milano",milan,2026-02-03T22:22:13.825342
ChIJW19EA2vBhkcR_1brt1hZyJE,Farmacia Orio - Valore Salute,pharmacy,45.47765080000001,9.1615724,4.1,43.0,,"Piazza Sei Febbraio, 16, Milano",milan,2026-02-03T22:22:13.930909
ChIJH1Duf-bBhkcRpd9X4qCUCW0,Farmacia Sempione di Gheza & C.,pharmacy,45.4767111,9.1707108,4.0,19.0,,"Corso Sempione, 5, Milano",milan,2026-02-03T22:22:14.042593
ChIJ57dmSkfBhkcRO9M_1PNPF8o,Pharmacy Sempione Milan,pharmacy,45.47649369999999,9.171981299999999,4.0,20.0,,"Piazza Sempione, 8, Milano",milan,2026-02-03T22:22:14.042614
ChIJDRlkZDjBhkcRehorJ1CrXLw,Farmacia Canonica Milano,pharmacy,45.4790109,9.174518899999999,4.3,119.0,,"Via Luigi Canonica, 32, Milano",milan,2026-02-03T22:22:14.153878
ChIJAQDMmUfBhkcRJMqPo1BMzEk,FARMALOGICA,pharmacy,45.4772354,9.1739908,,,,"Via Agostino Bertani, 6, Milano",milan,2026-02-03T22:22:14.153907
ChIJ_RKjBEjBhkcRz4nb3Iiw4ew,Farmacia CoFa Canonica Milano,pharmacy,45.4778018,9.1769425,4.5,24.0,,"Via Luigi Canonica, 6, Milano",milan,2026-02-03T22:22:14.153918
ChIJCVlzITbBhkcRcvso7XGBDQk,Lafarmacia. Lega Lombarda,pharmacy,45.4774506,9.1790805,4.0,32.0,,"Viale Elvezia, 6, Milano",milan,2026-02-03T22:22:14.153926
ChIJi_9XaErBhkcREHtRhq4ZGlo,Garibaldi Pharmacy,pharmacy,45.47642,9.183850999999997,4.0,32.0,,"Corso Garibaldi, 83, Milano",milan,2026-02-03T22:22:15.292989
ChIJb49vljXBhkcRbqrW0OqCIZI,Farmacia Raimondi,pharmacy,45.4781959,9.1842612,3.7,43.0,,"Largo la Foppa, 1, Milano",milan,2026-02-03T22:22:15.293032
ChIJU6DykErBhkcRrTNq5jSmnVg,Farmafactoring Spv I S.r.l.,pharmacy,45.4766345,9.185739899999998,,,,"Via Statuto, n. 10, Milano",milan,2026-02-03T22:22:15.293038
ChIJO111TDXBhkcRKV8ozBccZVI,Farmacia Solferino della Dott.ssa Miranda Floriana & C.,pharmacy,45.47803399999999,9.187991,4.0,29.0,,"Via Solferino, 25, Milano",milan,2026-02-03T22:22:15.409648
ChIJz1LQRrXGhkcRbeQ30CcbOiQ,Baroni Farma Sas,pharmacy,45.47606929999999,9.1886522,,,,"Via San Marco, 24, Milano",milan,2026-02-03T22:22:15.409677
ChIJYYLQSjXBhkcRk5MetqMnZUE,Farmacia Dr. Max,pharmacy,45.4780387,9.187991799999997,3.9,24.0,,"Via Solferino, 25, Milano",milan,2026-02-03T22:22:15.409687
ChIJ9_v98rXGhkcRCcPaHAtTvSY,Farmacia Gabbiani,pharmacy,45.47665709999999,9.191982099999999,4.3,24.0,,"Via della Moscova, 22, Milano",milan,2026-02-03T22:22:15.409695
ChIJX8nCtcvGhkcRMIMGyIQFBBc,Farmacia Fatebenefratelli,pharmacy,45.4795258,9.1915957,3.8,76.0,,"Piazzale Principessa Clotilde, 1, Milano",milan,2026-02-03T22:22:15.527948
ChIJK3B1wMvGhkcR5k8kbG2XiCg,Pharmacy Monte Santo,pharmacy,45.4797945,9.1936935,3.9,83.0,,"Piazzale Principessa Clotilde, 8, Milano",milan,2026-02-03T22:22:15.527975
ChIJE68uusjGhkcRMlWP158ojGA,Farmacia Repubblica,pharmacy,45.47970549999999,9.199909699999997,3.6,130.0,,"Viale Tunisia, 41, Milano",milan,2026-02-03T22:22:15.649145
ChIJLxCJFsbGhkcRVf8n91tj_0Q,Farmacia Braccio,pharmacy,45.47968599999999,9.201708,4.6,31.0,,"Via Felice Casati, 32, Milano",milan,2026-02-03T22:22:15.649171
ChIJy3FsaMfGhkcRqDETUfRnzYk,Antica Farmacia del Lazzaretto,pharmacy,45.4765028,9.203719399999999,4.4,45.0,,"Via Panfilo Castaldi, Via Lecco, 29, Milano",milan,2026-02-03T22:22:15.649179
ChIJby32psHGhkcRQvakGLWsKc0,Perlier Kelemata,pharmacy,45.4785007,9.208921399999998,4.2,26.0,,"Corso Buenos Aires, 25, Milano",milan,2026-02-03T22:22:15.764309
ChIJiZMKgOrGhkcR2ZWFf7y1IcU,Tamoil,pharmacy,45.4775122,9.211501000000002,3.5,89.0,,"VIA MORGAGNI, Via Giuseppe Broggi, 16, Milano",milan,2026-02-03T22:22:15.764336
ChIJ1y_g8sDGhkcRoxvodhd49V8,Farmacia Boots Buenos Aires,pharmacy,45.4778045,9.2087552,4.1,52.0,,"Corso Buenos Aires, 22, Milano",milan,2026-02-03T22:22:15.764347
ChIJ2xpnt-vGhkcRY9Sh9tiruy4,Lafarmacia. Eustachi,pharmacy,45.478269,9.2150312,3.7,44.0,,"Via Alessandro Stradella, 1, Milano",milan,2026-02-03T22:22:15.881550
ChIJ1a_qf-vGhkcRqloBzBEr6WM,Lafarmacia. Abruzzi,pharmacy,45.4764353,9.21757,3.9,38.0,,"Via Plinio, 46, Milano",milan,2026-02-03T22:22:15.881568
ChIJF4CpGurGhkcRrxBm2_gIrC8,Farmacia Plinio,pharmacy,45.4792962,9.21261,4.2,25.0,,"Via Plinio, 11, Milano",milan,2026-02-03T22:22:15.881572
ChIJ05ATisHGhkcRfrsW4mWcZoA,Farmacia Baldini dott. Tommaso Latella,pharmacy,45.47996089999999,9.210364100000001,4.4,43.0,,"Corso Buenos Aires, 39, Milano",milan,2026-02-03T22:22:15.881577
ChIJu3NAGcLGhkcRPqIOnDcXlfY,Pharmacy Lima Milan,pharmacy,45.4800535,9.2114127,3.9,34.0,,"Via Plinio, 1, Milano",milan,2026-02-03T22:22:15.881581
ChIJX8PF8unGhkcRgpwR3c9lAAs,Pedrini Natura,pharmacy,45.480299,9.2135962,3.5,2.0,,"Via Federico Ozanam, Milano",milan,2026-02-03T22:22:15.881584
ChIJ1c2zzfPGhkcR-lQkHUUH8yg,Tamoil,pharmacy,45.47798439999999,9.2240343,3.8,43.0,,"VIALE ROMAGNA, Piazza Leonardo da Vinci, SNC, Milano",milan,2026-02-03T22:22:15.994478
ChIJnwX3--vGhkcR_7Qat2y97ww,Farmacia Sansovino,pharmacy,45.4792308,9.217547399999999,4.0,55.0,,"Via Sansovino, 1, Milano",milan,2026-02-03T22:22:15.994509
ChIJd0mWG-7GhkcRUCqn0EhbTAg,Farmacia Dr. Paolo Calo',pharmacy,45.4799014,9.2230667,3.3,46.0,,"Piazzale Gabrio Piola, 1, Milano",milan,2026-02-03T22:22:16.108468
ChIJSVJR1ETGhkcRCTZV4V1nR9Q,Farmacia Rubattino,pharmacy,45.479418,9.245547199999999,4.5,160.0,,"Via Riccardo Pitteri, 93, Milano",milan,2026-02-03T22:22:17.377592
ChIJqwlkGFvGhkcRvTGea6q_lMc,Benu Farmacia,pharmacy,45.47919170000001,9.245630600000002,,,,"Via Riccardo Pitteri, 93, Milano",milan,2026-02-03T22:22:17.377673
ChIJu771SjzqhkcRHo9raADzZ3g,Timor & Sanz S.r.l.,pharmacy,45.4804417,9.0691077,,,,"Via E. Fermi, 46/N, Cesano Boscone",milan,2026-02-03T22:22:17.754703
ChIJ24yhhQrBhkcRyQbHiuOp-W8,Modiano D. Ssa Clara,pharmacy,45.48259100000001,9.143766500000002,4.1,37.0,,"Piazza Carlo Stuparich, 4, Milano",milan,2026-02-03T22:22:19.525949
ChIJYcxHhQrBhkcR-Da4PS-5bPI,Omeopatia,pharmacy,45.4825217,9.1436614,,,,"Piazza Carlo Stuparich, 4, Milano",milan,2026-02-03T22:22:19.526001
ChIJ6XIxFxLBhkcRv8ZtrN9I5uc,BENU Farmacia Milano N. 66,pharmacy,45.4835438,9.156403,3.4,62.0,,"Via Alcuino, 18, Milano",milan,2026-02-03T22:22:20.707021
ChIJYZC_RVLBhkcRG4bwwDYb2Pw,Tamoil,pharmacy,45.4832119,9.1592623,3.8,50.0,,"Via Arona, 14/A, Milano",milan,2026-02-03T22:22:20.707053
ChIJbRzbWxHBhkcRJYXlB6t6urw,Farmacia Canossa - Farmacie Stilo Milano,pharmacy,45.48451060000001,9.159931499999997,4.0,64.0,,"Corso Sempione, 67, Milano",milan,2026-02-03T22:22:20.822946
ChIJj-M6gRbBhkcRkEnhj0z0930,Farmacia Castelvetro S.N.C. di Tagliabue Emiliano e Pozzo Francesca,pharmacy,45.4840532,9.163803000000003,4.3,24.0,,"Via Piero della Francesca, 38, Milano",milan,2026-02-03T22:22:20.822966
ChIJN7c2PD7BhkcRwM74i5E0uUg,Farmacia Farinatti,pharmacy,45.4821387,9.167221799999998,3.2,26.0,,"Via Piero della Francesca, 3, Milano",milan,2026-02-03T22:22:20.822977
ChIJMcT72D7BhkcR421T5237OSk,Farmacia Mariscotti Dott Luigi,pharmacy,45.4811195,9.170489199999999,2.7,19.0,,"Via Paolo Sarpi, 62, Milano",milan,2026-02-03T22:22:20.939048
ChIJT9SfIzzBhkcRltqmvmvJU-M,Lafarmacia. Procaccini,pharmacy,45.4837739,9.170711599999999,3.6,46.0,,"Via Giulio Cesare Procaccini, 28, Milano",milan,2026-02-03T22:22:20.939070
ChIJg9qASNfBhkcRG4s9IiNGNcE,Para Farmacia,pharmacy,45.481766,9.1708095,5.0,2.0,,"Via Giovanni Battista Bertini, 9, Milano",milan,2026-02-03T22:22:20.939075
ChIJ3c2iLjnBhkcRl6_A0mz9SIU,Farma Vita,pharmacy,45.4811482,9.1720913,,,,"Via Paolo Sarpi, 52, Milano",milan,2026-02-03T22:22:20.939079
ChIJFbdlUjnBhkcR9eBlUbZREYA,Come Srl,pharmacy,45.4825232,9.1723774,,,,"Via Giovanni Battista Bertini, 18, Milano",milan,2026-02-03T22:22:20.939082
ChIJ9d2bIjnBhkcRn7jOatfC3f8,Farmacia Angolo della Salute,pharmacy,45.4809614,9.173214500000002,4.4,51.0,,"Via Paolo Sarpi, 53, Milano",milan,2026-02-03T22:22:20.939086
ChIJF-HoQzfBhkcRo_pqSRLi3fU,Pharmacy Paolo Sarpi,pharmacy,45.4813392,9.1761944,3.8,70.0,,"Via Paolo Sarpi, 25, Milano",milan,2026-02-03T22:22:21.057473
ChIJicjiuh3BhkcRXg8pYaifNK8,同仁本草堂,pharmacy,45.4816032,9.174318399999999,3.0,9.0,,"Via Aleardo Aleardi, 1, Milano",milan,2026-02-03T22:22:21.057491
ChIJUYCflznBhkcRZVsUJakf65M,Kang ning Erboristeria,pharmacy,45.4818249,9.175632199999999,5.0,6.0,,"Via Messina, 3, Milano",milan,2026-02-03T22:22:21.057495
ChIJZ9GNEjTBhkcRlIva5h03HVc,Farmacia Pasubio,pharmacy,45.4814606,9.1851886,3.7,107.0,,"Viale Pasubio, 6/8, Milano",milan,2026-02-03T22:22:21.175360
ChIJnRmE0TbBhkcR--n__JJ4IE0,Pharmacy Baiamonti Milan,pharmacy,45.4820407,9.181280700000002,4.0,23.0,,"Piazzale Antonio Baiamonti, 1, Milano",milan,2026-02-03T22:22:21.175381
ChIJx9nLIzHBhkcRjsQJnJopvEE,Farmacia Giannone Srl,pharmacy,45.483691,9.181495,3.4,26.0,,"Via Carlo Farini, 5, Milano",milan,2026-02-03T22:22:21.175386
ChIJQzLkxDTBhkcRTyxgclZeoV8,Farmacia Dr. Max,pharmacy,45.483518,9.1894218,3.1,63.0,,"Piazza Gae Aulenti, Milano",milan,2026-02-03T22:22:21.286809
ChIJV73kzs7GhkcR7t3qFVlQpDw,Farmacia Galileo Di Palmisano V. E Hassan M. Snc,pharmacy,45.4816373,9.1972814,3.6,20.0,,"Via Vincenzo Viviani, 2, Milano",milan,2026-02-03T22:22:21.400714
ChIJ7e7qDs_GhkcRJszFaPFZgmA,Farmacia Humanitas,pharmacy,45.4830067,9.199726400000003,3.0,32.0,,"Via Fabio Filzi, 10, Milano",milan,2026-02-03T22:22:21.511518
ChIJRfJKaAkyVUAR0j6ixCUKvJo,Pharmacy Pisani 26,pharmacy,45.4834539,9.202333099999999,4.5,30.0,,"Via Vittor Pisani, 26, Milano",milan,2026-02-03T22:22:21.511536
ChIJrwXKecTGhkcRY3t5prDPpeg,Vitruvio Pharmacy,pharmacy,45.48221969999999,9.206790900000001,4.0,49.0,,"Via Vitruvio, 39, Milano",milan,2026-02-03T22:22:21.627243
ChIJwRE5iKrHhkcRzJ2Ttacq4y8,Farmacia Milano,pharmacy,45.4811505,9.208749899999999,4.2,45.0,,"Via Vitruvio, 11, Milano",milan,2026-02-03T22:22:21.627265
ChIJ-fHG2P3HhkcRtlQjot5-5rQ,Farmacia Sigra S.r.l.,pharmacy,45.48108850000001,9.208886399999999,,,,"Via Vitruvio, 11, Milano",milan,2026-02-03T22:22:21.627271
ChIJu6sYZ8PGhkcRj8qxEe7FOa0,Farmacia Dr. Max,pharmacy,45.4839119,9.2080308,4.5,58.0,,"Via Luigi Settembrini, 39, Milano",milan,2026-02-03T22:22:21.627277
ChIJB4_RUOjGhkcR9vxzEIrmdis,Chemist Dr. Adele Mazzoleni & C snc,pharmacy,45.48322049999999,9.214413,4.3,77.0,,"Via Nicola Piccinni, 1/3, Milano",milan,2026-02-03T22:22:21.741865
ChIJj8Ee3-fGhkcRmaapqwS-gfM,Farmacia Ambreck,pharmacy,45.4845531,9.215672200000002,3.6,808.0,,"Via Antonio Stradivari, 1, Milano",milan,2026-02-03T22:22:21.741890
ChIJOZifDenGhkcRpW-74OkIVtc,Farmacia Internazionale,pharmacy,45.48103039999999,9.2166763,3.3,34.0,,"Via Carlo Matteucci, 4, Milano",milan,2026-02-03T22:22:21.741894
ChIJA6u9f8LGhkcR5CNBWRUsCME,Farmacia Dr. Max,pharmacy,45.4822839,9.212702400000001,3.8,79.0,,"Corso Buenos Aires, 55, Milano",milan,2026-02-03T22:22:21.741900
ChIJg43gzPHGhkcRgjZNMNHuW-s,Parafarmacia San Riccardo,pharmacy,45.480965,9.2249672,4.4,28.0,,"Via Antonio Bazzini, 1, Milano",milan,2026-02-03T22:22:22.886408
ChIJcTTWtvDGhkcRkEoF5-QCYkQ,Farmacia Bramante,pharmacy,45.4821453,9.2294998,3.7,68.0,,"Via Giovanni Pacini, 30, Milano",milan,2026-02-03T22:22:23.000204
ChIJn1djkffGhkcR7t_4rWwgeeQ,Farmacia Caldarini Roda Dr. Alberto,pharmacy,45.48195519999999,9.234148,4.1,48.0,,"Via Antonio Grossich, 15, Milano",milan,2026-02-03T22:22:23.115184
ChIJ2S8bavjGhkcRkEhMK1z8vhQ,Lafarmacia. Lambrate,pharmacy,45.484091,9.234959700000001,4.3,95.0,,"Via Giovanni Pacini, 70, Milano",milan,2026-02-03T22:22:23.115196
ChIJIWkM31nGhkcRzkaICXazhaM,Lafarmacia. San Martino,pharmacy,45.4821968,9.2403624,4.3,80.0,,"Viale delle Rimembranze di Lambrate, 18, Milano",milan,2026-02-03T22:22:23.220192
ChIJE8PuEDDGhkcRmNi5GHRnfRw,Farmacia Comunale 1,pharmacy,45.48102149999999,9.2696237,3.8,46.0,,"Via delle Regioni, 36, Segrate",milan,2026-02-03T22:22:23.522691
ChIJa4914MbBhkcR79c6wGzmtMQ,FARMACIA VETERINARIA,pharmacy,45.4878299,9.118475900000002,4.5,20.0,,"Via Giulio Natta, 20, Milano",milan,2026-02-03T22:22:25.216347
ChIJAxjuPqTBhkcRo9Y6JCJCR0A,Farmacia Santa Maria Nascente in quartiere QT8,pharmacy,45.4872161,9.1375199,3.0,44.0,,"Via Pergine, 2, Milano",milan,2026-02-03T22:22:26.472353
ChIJd3-VOafBhkcRgfsQOkA3-wY,Farmacia QT8 Dottori Mastrota & Longhini,pharmacy,45.4861679,9.142359399999998,4.8,58.0,,"Via Collecchio, 4, Milano",milan,2026-02-03T22:22:26.582377
ChIJ8UARvwjBhkcR8Uup7z1n3BU,Farmacia Serra,pharmacy,45.4886421,9.149719200000002,4.4,25.0,,"Viale Renato Serra, 52, Milano",milan,2026-02-03T22:22:26.690714
ChIJYfnKLBDBhkcR5AF5EWKXn4I,Farmacia Firenze S.R.L.,pharmacy,45.4868814,9.156618500000002,3.9,93.0,,"Via Ruggero di Lauria, 22, Milano",milan,2026-02-03T22:22:26.799025
ChIJZ6Qc3hHBhkcRYdkMueTNQXk,Parafarmacia Erboristeria Planta Officinalis,pharmacy,45.4856363,9.1559885,4.9,69.0,,"Via Ruggero di Lauria, 5, Milano",milan,2026-02-03T22:22:26.799069
ChIJ97OBhg_BhkcRM6yLTjlIYRM,Stallergenes Italia Srl,pharmacy,45.4890456,9.154382100000001,,,,"Viale Certosa, 2, Milano",milan,2026-02-03T22:22:26.799082
ChIJ9fYFyRDBhkcRjBePzE_etY4,Pharmacy Motta,pharmacy,45.4873066,9.161603999999997,4.2,25.0,,"Piazza Carlo Caneva, 3, Milano",milan,2026-02-03T22:22:26.916823
ChIJUWtA6hfBhkcROJM4t4N5CTA,Farmacia Cenisio,pharmacy,45.4870329,9.166621899999999,4.3,88.0,,"Via San Galdino, 11, Milano",milan,2026-02-03T22:22:26.916879
ChIJ7_FfMRjBhkcRWKQg7Lya44E,BENU Farmacia Milano N. 72,pharmacy,45.4884644,9.1677759,3.8,35.0,,"Via Gran San Bernardo, 6, Milano",milan,2026-02-03T22:22:27.032901
ChIJ6yA3ky3BhkcR3ubXl5ikRMo,Farmacia Archinto,pharmacy,45.4875171,9.1869719,4.8,123.0,,"Piazzale Carlo Archinto, 1, Milano",milan,2026-02-03T22:22:27.299027
ChIJdyXLAy3BhkcRhlFSU5BGibc,Sitelco Service Sas,pharmacy,45.4887886,9.1892176,,,,"Via Pietro Borsieri, 28, Milano",milan,2026-02-03T22:22:27.299046
ChIJgcZ0VSzBhkcRn_w_mRASOHs,Lafarmacia. Castoldi,pharmacy,45.4890731,9.1888256,3.2,77.0,,"Via Luigi Porro Lambertenghi, 25, Milano",milan,2026-02-03T22:22:27.299051
ChIJg-01VCzBhkcRC0APQhX2h2w,Farmacie Milano,pharmacy,45.4890869,9.188808500000002,3.3,3.0,,"Via Luigi Porro Lambertenghi, 25, Milano",milan,2026-02-03T22:22:27.299054
ChIJ4VFl7dHGhkcRjrwFjenN9uk,Farmacia Humanitas,pharmacy,45.48692759999999,9.197621299999998,3.5,14.0,,"Via Melchiorre Gioia, 43, Milano",milan,2026-02-03T22:22:28.422774
ChIJ0SCKJNPGhkcROnFN2YZoMYE,Farmacia San Giovanni della Dr.ssa Costa Antonella,pharmacy,45.4886945,9.193910299999997,3.9,52.0,,"Via Pola, 13/N1, Milano",milan,2026-02-03T22:22:28.422831
ChIJ5UrcWcXGhkcRP-mtZOnT_Ac,Farmacia Boots Stazione Centrale,pharmacy,45.4864107,9.2039054,4.1,371.0,,"Piazza IV Novembre, Milano",milan,2026-02-03T22:22:28.539477
ChIJB2Djx9rGhkcRXj9g6T96tgc,Benessere di Francesca Angelini,pharmacy,45.4860429,9.203965799999999,3.3,39.0,,"Piazza Duca d'Aosta, Milano",milan,2026-02-03T22:22:28.539524
ChIJOdYFGdzGhkcRqphHardvpHE,Tamoil,pharmacy,45.4889486,9.2103836,3.5,77.0,,"Viale Brianza, 27, Milano",milan,2026-02-03T22:22:28.762484
ChIJWdYspOfGhkcRvFpqiD_JCf0,Pharmacy Loreto Dr. Greco Antonio,pharmacy,45.48654139999999,9.2162258,3.0,149.0,,"Piazzale Loreto, 7, Milano",milan,2026-02-03T22:22:28.762514
ChIJa45isd3GhkcRkFCnP6sCBmY,Lafarmacia. Brianza,pharmacy,45.4878214,9.2121061,3.4,84.0,,"Viale Brianza, 23, Milano",milan,2026-02-03T22:22:28.762519
ChIJtxjks93GhkcR2UwArh1367s,Euphidra,pharmacy,45.4878442,9.2120853,3.0,1.0,,"Viale Brianza, 23, Milano",milan,2026-02-03T22:22:28.762524
ChIJvYQn9-TGhkcRnxMuOy3bQtg,Farmacia De Poli,pharmacy,45.4861689,9.222716600000002,4.3,52.0,,"Via Nicola Antonio Porpora, 51, Milano",milan,2026-02-03T22:22:28.872736
ChIJo2OZ1_rGhkcRKoM9Io35ecY,BENU Farmacia Milano N.50,pharmacy,45.48595780000001,9.226186799999999,3.7,65.0,,"Via Andrea Maria Ampère, 87, Milano",milan,2026-02-03T22:22:28.983081
ChIJw3CyZ-PGhkcReVV_Fs1lX9w,Lloyds Farmacia Comunale,pharmacy,45.4888765,9.2251088,3.7,19.0,,"Via Casoretto, 1, Milano",milan,2026-02-03T22:22:28.983102
ChIJrVbsnePGhkcRrX0BjYwE_Rc,Tamoil,pharmacy,45.4892433,9.223807,3.8,188.0,,"PIAZZA DURANTE/ANG, Via Ruggero Leoncavallo, 34, Milano",milan,2026-02-03T22:22:28.983106
ChIJwXkCQfzGhkcRO0vx01zNMqg,BENU Farmacia Milano N. 28,pharmacy,45.4881478,9.230090299999999,3.2,34.0,,"Via Teodosio, 74, Milano",milan,2026-02-03T22:22:28.983110
ChIJ36Hiz_vGhkcRZq1CMuRNkr4,Farmacia Porpora,pharmacy,45.48596550000001,9.230672300000002,3.3,67.0,,"Via Nicola Antonio Porpora, 148, Milano",milan,2026-02-03T22:22:28.983114
ChIJ4aFkE_nGhkcRakiUuRVgKVw,BENU Farmacia Milano N. 77,pharmacy,45.4862631,9.234329899999999,3.6,35.0,,"Via Monte Nevoso, 1, Milano",milan,2026-02-03T22:22:29.093691
ChIJw_F6av_GhkcRKxAM9b623Oc,BENU Farmacia Milano N. 69,pharmacy,45.4888199,9.2369654,3.4,28.0,,"Via Ronchi, 31, Milano",milan,2026-02-03T22:22:29.218795
ChIJfQgJiVbGhkcRXjP7z93YRJQ,Farmacia Rombon Di Racca Dott.Ssa Annarosa,pharmacy,45.486394,9.24077,4.1,79.0,,"Via Rombon, 29, Milano",milan,2026-02-03T22:22:29.218839
ChIJa3z5ijPGhkcREsKeNFDG4rQ,Gmm Farma S.r.l.,pharmacy,45.4862359,9.2665297,,,,"Via Lambretta, 2, Segrate",milan,2026-02-03T22:22:30.514777
ChIJLV8xGGoIOxMR9ZjWJ7qqFts,Linfa Farmacie,pharmacy,45.4862641,9.2666906,2.7,51.0,,"Via Lambretta, 2, Segrate",milan,2026-02-03T22:22:30.514800
ChIJnXBCrkPqhkcR5uzswrCvkTE,Azienda Farmacie Milanesi S.P.A.,pharmacy,45.493059,9.0732643,1.6,5.0,,"Via Fratelli Zanzottera, 12, Milano",milan,2026-02-03T22:22:30.813172
ChIJzXfPsUPqhkcRZdnqVaSAjrY,BENU Farmacia Milano N. 49,pharmacy,45.4930746,9.0734344,3.8,8.0,,"Via Fratelli Zanzottera, 12, Milano",milan,2026-02-03T22:22:30.813201
ChIJdUxp7NjBhkcRXnEFryAJVG4,BENU Farmacia Milano N. 44,pharmacy,45.4904054,9.1007268,3.4,30.0,,"Piazza Rosa Scolari, 3, Milano",milan,2026-02-03T22:22:31.079284
ChIJFzkHUcXBhkcR9edX7ykAu38,Lafarmacia. Madonnina,pharmacy,45.49263430000001,9.111726400000002,4.0,73.0,,"Via Ugo Betti, 42b, Milano",milan,2026-02-03T22:22:32.277793
ChIJTfzi48fBhkcRbL63H-DWYkA,BENU Farmacia Milano N. 81,pharmacy,45.4909566,9.1219211,4.3,34.0,,"Via Luigi Chiarelli, 10, Milano",milan,2026-02-03T22:22:32.385738
ChIJ2wThvgfBhkcRbvN17skM_rU,Farmacia Al Portello,pharmacy,45.49117639999999,9.147436800000001,3.2,74.0,,"Via Grosotto, 5, Milano",milan,2026-02-03T22:22:32.711859
ChIJx_cZIQfBhkcRgMPnDIBBVKE,Farmacia Fusco - Rete Club Salute,pharmacy,45.49345870000001,9.149251099999997,4.3,52.0,,"VIA G.B.BODONI, 19, Milano",milan,2026-02-03T22:22:32.827247
ChIJY9gAvQTBhkcR3NamX11rSxg,BENU Farmacia Milano N. 14,pharmacy,45.49306409999999,9.1565842,3.5,76.0,,"Via Grigna, 9, Milano",milan,2026-02-03T22:22:32.942475
ChIJIehO6hnBhkcR6NiBWr6XJg4,Pharmacy Mac Mahon,pharmacy,45.4896898,9.1640434,3.9,116.0,,"Via Principe Eugenio, 19, Milano",milan,2026-02-03T22:22:33.069515
ChIJL5lg4i7BhkcR2BcDgLXgE1o,Farmacia Farini S.n.c,pharmacy,45.4901932,9.1830363,4.2,32.0,,"Via Arnaldo da Brescia, 1, Milano",milan,2026-02-03T22:22:34.306836
ChIJ4927xSvBhkcRcs9nlVDrSR8,Farmacia Santa Maria Alla Fontana,pharmacy,45.49240409999999,9.1888533,4.4,42.0,,"Via Genova Thaon di Revel, 12, Milano",milan,2026-02-03T22:22:34.431955
ChIJo_lHHCnBhkcRSBUmgPbCkNU,Farmacia Maccioni,pharmacy,45.4935275,9.184757099999999,4.1,86.0,,"Via Carlo Farini, 69, Milano",milan,2026-02-03T22:22:34.431996
